transaction_id,amount,currency,country,payment_method,merchant_category,psp,status,timestamp,processing_time_ms,cost,fraud_score
txn_000257,10.0,EUR,SG,card,digital,razorpay,success,2025-02-22 08:47:51.038635,150,0.49,0.005
txn_000258,39.08,GBP,FR,bank,travel,stripe,success,2025-03-07 07:04:51.038635,170,1.43,0.006
txn_000259,64.2,SGD,US,wallet,retail,stripe,success,2025-01-04 05:54:51.038635,152,2.16,0.11
txn_000260,10.0,AUD,US,card,retail,stripe,success,2025-06-17 15:24:51.038635,96,0.59,0.043
txn_000261,18.37,BRL,US,card,food,stripe,success,2025-04-10 16:43:51.038635,50,0.83,0.031
txn_000262,10.0,BRL,BR,card,food,stripe,success,2025-04-25 22:12:51.038635,128,0.59,0.019
txn_000263,10.0,INR,CA,wallet,travel,stripe,success,2025-05-12 18:31:51.038635,143,0.59,0.022
txn_000264,13.75,BRL,IN,card,digital,razorpay,success,2025-04-07 12:09:51.038635,107,0.58,0.059
txn_000265,10.0,AUD,CA,wallet,travel,stripe,success,2025-06-14 17:38:51.038635,119,0.59,0.105
txn_000266,232.44,INR,UK,bank,travel,square,success,2025-06-10 06:41:51.038635,102,6.14,0.027
txn_000267,10.0,USD,AU,wallet,gaming,paypal,success,2025-04-24 22:36:51.038635,183,0.83,0.13
txn_000268,10.38,USD,IN,card,retail,razorpay,success,2025-03-04 05:53:51.038635,123,0.5,0.022
txn_000269,24.44,AUD,US,wallet,food,stripe,success,2025-02-20 07:53:51.038635,158,1.01,0.089
txn_000270,174.5,EUR,US,card,food,stripe,success,2025-03-24 05:50:51.038635,124,5.36,0.034
txn_000271,10.0,CAD,IN,card,gaming,razorpay,success,2025-04-14 02:26:51.038635,113,0.49,0.013
txn_000272,114.98,USD,BR,card,retail,stripe,success,2025-01-17 08:34:51.038635,147,3.63,0.035
txn_000273,20.4,USD,UK,card,food,adyen,success,2025-05-14 18:55:51.038635,62,0.69,0.097
txn_000274,10.0,INR,JP,bank,digital,adyen,success,2025-02-23 13:37:51.038635,138,0.4,0.012
txn_000275,40.17,JPY,AU,card,food,adyen,success,2025-06-11 19:21:51.038635,129,1.24,0.023
txn_000276,27.07,USD,US,card,retail,stripe,success,2025-01-04 00:45:51.038635,161,1.09,0.033
txn_000277,10.0,AUD,US,crypto,retail,stripe,success,2025-01-02 12:42:51.038635,115,0.59,0.013
txn_000278,22.3,CAD,US,card,food,stripe,success,2025-02-26 22:03:51.038635,105,0.95,0.154
txn_000279,11.27,USD,FR,wallet,digital,paypal,success,2025-06-16 21:09:51.038635,182,0.87,0.018
txn_000280,23.81,USD,US,card,retail,stripe,success,2025-02-21 08:17:51.038635,117,0.99,0.001
txn_000281,54.23,USD,UK,card,digital,stripe,success,2025-03-03 04:43:51.038635,100,1.87,0.067
txn_000282,216.81,USD,IN,bank,retail,razorpay,success,2025-06-01 13:20:51.038635,123,5.45,0.003
txn_000283,10.0,EUR,FR,card,gaming,stripe,success,2025-01-25 22:52:51.038635,109,0.59,0.076
txn_000284,492.53,USD,US,card,food,stripe,success,2025-01-24 11:34:51.038635,84,14.58,0.015
txn_000285,10.0,USD,UK,card,finance,adyen,success,2025-03-17 12:16:51.038635,120,0.4,0.062
txn_000286,16.0,AUD,IN,card,digital,razorpay,success,2025-04-03 06:18:51.038635,138,0.63,0.033
txn_000287,48.54,EUR,IN,card,gaming,razorpay,success,2025-02-15 20:10:51.038635,130,1.42,0.303
txn_000288,30.61,GBP,SG,card,digital,razorpay,success,2025-06-22 13:48:51.038635,106,0.98,0.045
txn_000289,10.0,USD,US,card,food,stripe,success,2025-01-23 16:22:51.038635,85,0.59,0.034
txn_000290,14.7,CAD,AU,wallet,digital,paypal,success,2025-03-15 15:11:51.038635,238,0.99,0.062
txn_000291,10.0,AUD,DE,card,travel,square,success,2025-01-27 12:23:51.038635,91,0.36,0.089
txn_000292,10.0,EUR,CA,card,food,stripe,success,2025-01-07 05:07:51.038635,138,0.59,0.043
txn_000293,71.84,JPY,DE,card,retail,stripe,success,2025-04-16 14:56:51.038635,124,2.38,0.011
txn_000294,34.31,AUD,UK,bank,retail,stripe,success,2025-01-14 10:14:51.038635,50,1.3,0.012
txn_000295,10.0,INR,US,bank,food,stripe,success,2025-03-24 18:27:51.038635,173,0.59,0.033
txn_000296,77.43,INR,DE,wallet,digital,paypal,success,2025-04-14 08:39:51.038635,200,3.12,0.017
txn_000297,31.85,USD,IN,bank,retail,razorpay,success,2025-04-17 05:13:51.038635,116,1.01,0.005
txn_000298,67.99,USD,DE,card,digital,adyen,success,2025-04-24 15:42:51.038635,99,2.02,0.016
txn_000299,51.65,USD,UK,card,food,stripe,success,2025-04-17 23:19:51.038635,85,1.8,0.034
txn_000300,10.0,USD,BR,wallet,finance,paypal,success,2025-05-10 13:50:51.038635,234,0.83,0.159
txn_000301,10.0,USD,CA,wallet,retail,stripe,success,2025-06-03 11:22:51.038635,92,0.59,0.008
txn_000302,61.62,SGD,US,card,digital,stripe,success,2025-04-30 08:00:51.038635,104,2.09,0.051
txn_000303,50.18,USD,UK,card,finance,square,success,2025-05-28 01:53:51.038635,88,1.4,0.045
txn_000304,19.47,BRL,FR,crypto,food,stripe,success,2025-02-27 19:50:51.038635,122,0.86,0.018
txn_000305,23.95,EUR,AU,wallet,retail,paypal,success,2025-04-22 01:21:51.038635,221,1.3,0.055
txn_000306,136.52,USD,IN,card,finance,razorpay,success,2025-04-25 12:12:51.038635,193,3.53,0.018
txn_000307,10.0,EUR,JP,wallet,digital,paypal,success,2025-06-17 05:54:51.038635,168,0.83,0.002
txn_000308,45.63,USD,US,card,digital,stripe,success,2025-01-04 09:27:51.038635,131,1.62,0.091
txn_000309,14.83,BRL,UK,card,gaming,square,success,2025-03-20 23:04:51.038635,112,0.49,0.023
txn_000310,14.49,AUD,JP,card,gaming,stripe,success,2025-02-20 05:24:51.038635,90,0.72,0.038
txn_000311,104.39,USD,JP,card,digital,square,success,2025-03-04 03:50:51.038635,182,2.81,0.01
txn_000312,69.28,JPY,DE,card,retail,adyen,success,2025-05-29 16:29:51.038635,140,2.06,0.038
txn_000313,68.05,INR,SG,wallet,digital,razorpay,success,2025-03-08 10:33:51.038635,145,1.88,0.065
txn_000314,142.34,USD,US,card,retail,stripe,success,2025-05-08 23:38:51.038635,167,4.43,0.029
txn_000315,20.73,GBP,JP,card,retail,square,success,2025-02-27 16:59:51.038635,146,0.64,0.073
txn_000316,55.86,GBP,UK,card,digital,adyen,success,2025-05-02 11:21:51.038635,102,1.68,0.024
txn_000317,12.61,USD,US,card,gaming,stripe,success,2025-02-27 16:03:51.038635,129,0.67,0.015
txn_000318,32.66,INR,US,bank,finance,stripe,success,2025-06-11 16:04:51.038635,165,1.25,0.068
txn_000319,16.52,USD,UK,wallet,food,paypal,success,2025-04-20 17:38:51.038635,151,1.05,0.023
txn_000320,23.23,EUR,US,crypto,food,stripe,success,2025-03-13 00:58:51.038635,170,0.97,0.042
txn_000321,49.04,USD,UK,crypto,retail,square,success,2025-06-23 00:52:51.038635,103,1.38,0.032
txn_000322,10.0,BRL,US,card,retail,stripe,success,2025-06-15 11:56:51.038635,165,0.59,0.115
txn_000323,463.4,INR,US,card,retail,stripe,success,2025-04-28 11:06:51.038635,119,13.74,0.043
txn_000324,10.0,USD,CA,bank,travel,stripe,success,2025-03-26 07:20:51.038635,130,0.59,0.007
txn_000325,10.0,USD,UK,crypto,retail,adyen,success,2025-05-17 03:55:51.038635,98,0.4,0.005
txn_000326,114.11,USD,UK,wallet,finance,paypal,success,2025-06-25 07:50:51.038635,164,4.37,0.07
txn_000327,65.86,INR,FR,wallet,food,paypal,success,2025-03-16 01:47:51.038635,171,2.73,0.081
txn_000328,51.22,USD,JP,wallet,retail,paypal,failed,2025-01-27 16:45:51.038635,221,2.23,0.012
txn_000329,51.55,AUD,FR,card,retail,square,success,2025-03-17 21:20:51.038635,50,1.44,0.057
txn_000330,19.72,JPY,UK,card,food,square,success,2025-05-14 15:44:51.038635,72,0.61,0.071
txn_000331,10.0,GBP,FR,wallet,gaming,paypal,success,2025-02-15 00:20:51.038635,158,0.83,0.005
txn_000332,22.5,USD,US,wallet,travel,stripe,success,2025-04-30 02:19:51.038635,87,0.95,0.01
txn_000333,10.0,USD,US,card,digital,stripe,success,2025-05-27 10:11:51.038635,165,0.59,0.03
txn_000334,86.72,EUR,UK,card,food,adyen,success,2025-03-09 21:26:51.038635,137,2.55,0.079
txn_000335,16.11,GBP,AU,card,digital,adyen,success,2025-02-15 02:47:51.038635,117,0.57,0.009
txn_000336,10.0,GBP,US,card,gaming,stripe,success,2025-03-29 22:52:51.038635,100,0.59,0.043
txn_000337,12.4,EUR,US,bank,travel,stripe,failed,2024-12-31 16:07:51.038635,160,0.66,0.0
txn_000338,37.32,USD,US,card,food,stripe,success,2025-01-29 01:35:51.038635,72,1.38,0.053
txn_000339,10.0,SGD,SG,card,digital,razorpay,success,2025-01-10 10:51:51.038635,204,0.49,0.047
txn_000340,10.0,USD,DE,card,food,stripe,success,2025-06-23 22:13:51.038635,99,0.59,0.02
txn_000341,28.95,EUR,US,wallet,digital,stripe,success,2025-05-01 21:28:51.038635,112,1.14,0.061
txn_000342,29.0,INR,CA,card,retail,stripe,success,2024-12-31 11:51:51.038635,107,1.14,0.016
txn_000343,10.0,USD,IN,card,digital,razorpay,success,2025-04-27 09:01:51.038635,107,0.49,0.019
txn_000344,10.0,INR,DE,card,gaming,square,failed,2025-03-24 22:36:51.038635,167,0.36,0.019
txn_000345,28.45,CAD,US,card,food,stripe,success,2025-03-02 08:40:51.038635,143,1.12,0.023
txn_000346,10.0,GBP,JP,card,retail,square,success,2025-01-13 06:04:51.038635,146,0.36,0.021
txn_000347,10.0,USD,UK,card,finance,adyen,success,2025-01-15 12:13:51.038635,63,0.4,0.003
txn_000348,10.0,USD,DE,bank,retail,square,success,2025-06-20 18:42:51.038635,115,0.36,0.018
txn_000349,14.58,USD,US,card,retail,stripe,success,2025-02-04 11:52:51.038635,135,0.72,0.06
txn_000350,32.02,USD,UK,card,retail,stripe,success,2025-01-18 00:40:51.038635,128,1.23,0.015
txn_000351,183.65,BRL,UK,wallet,food,paypal,success,2025-05-19 07:11:51.038635,145,6.73,0.053
txn_000352,72.71,GBP,IN,card,food,razorpay,success,2025-05-29 12:47:51.038635,172,2.0,0.009
txn_000353,15.8,USD,US,wallet,digital,stripe,failed,2025-05-10 06:01:51.038635,123,0.76,0.033
txn_000354,19.52,JPY,AU,card,travel,adyen,success,2025-04-20 03:28:51.038635,71,0.67,0.003
txn_000355,10.0,INR,US,card,digital,stripe,success,2025-05-27 06:52:51.038635,64,0.59,0.004
txn_000356,19.54,USD,DE,wallet,travel,paypal,success,2025-05-22 12:36:51.038635,198,1.15,0.001
txn_000357,13.03,USD,AU,bank,retail,adyen,success,2025-06-02 16:39:51.038635,173,0.48,0.008
txn_000358,32.59,USD,CA,card,travel,stripe,success,2025-02-19 13:46:51.038635,89,1.25,0.012
txn_000359,10.0,BRL,FR,card,travel,stripe,success,2025-03-05 14:38:51.038635,125,0.59,0.014
txn_000360,43.77,EUR,DE,card,travel,adyen,success,2025-02-06 00:44:51.038635,133,1.35,0.026
txn_000361,200.16,SGD,UK,bank,digital,stripe,success,2025-05-17 19:43:51.038635,81,6.1,0.095
txn_000362,17.06,USD,AU,bank,travel,stripe,success,2024-12-28 07:01:51.038635,105,0.79,0.045
txn_000363,36.69,AUD,US,card,retail,stripe,success,2025-06-22 13:03:51.038635,94,1.36,0.022
txn_000364,56.56,USD,CA,card,finance,stripe,success,2025-03-11 18:47:51.038635,149,1.94,0.038
txn_000365,11.0,BRL,FR,card,retail,stripe,success,2025-03-11 15:51:51.038635,159,0.62,0.005
txn_000366,28.11,JPY,UK,card,retail,square,success,2025-06-25 07:37:51.038635,114,0.83,0.036
txn_000367,20.47,USD,UK,card,food,adyen,success,2025-06-21 01:32:51.038635,74,0.69,0.012
txn_000368,23.25,INR,IN,card,travel,razorpay,success,2025-03-05 14:10:51.038635,126,0.81,0.039
txn_000369,10.0,INR,SG,wallet,retail,razorpay,success,2025-06-15 00:00:51.038635,121,0.49,0.003
txn_000370,20.84,JPY,BR,bank,gaming,adyen,failed,2025-01-26 10:47:51.038635,70,0.7,0.046
txn_000371,42.39,USD,IN,crypto,gaming,razorpay,success,2025-06-10 22:31:51.038635,136,1.27,0.052
txn_000372,177.1,EUR,DE,card,food,adyen,success,2025-03-05 21:37:51.038635,117,5.08,0.01
txn_000373,84.68,AUD,BR,card,digital,stripe,success,2025-01-11 23:23:51.038635,134,2.76,0.055
txn_000374,507.64,INR,US,bank,travel,stripe,success,2025-03-16 13:20:51.038635,119,15.02,0.055
txn_000375,10.0,USD,US,card,digital,stripe,success,2025-05-22 03:01:51.038635,121,0.59,0.011
txn_000376,74.33,AUD,FR,wallet,digital,paypal,success,2025-01-28 08:17:51.038635,177,3.02,0.081
txn_000377,26.44,USD,SG,card,gaming,razorpay,success,2025-03-15 15:58:51.038635,101,0.88,0.026
txn_000378,536.31,CAD,SG,card,gaming,razorpay,success,2025-03-07 10:07:51.038635,144,13.12,0.021
txn_000379,10.0,USD,UK,card,gaming,stripe,success,2025-05-03 07:38:51.038635,102,0.59,0.001
txn_000380,10.0,USD,US,card,retail,stripe,success,2025-05-29 19:29:51.038635,79,0.59,0.053
txn_000381,10.0,EUR,UK,wallet,retail,paypal,success,2025-04-17 16:53:51.038635,191,0.83,0.048
txn_000382,10.0,EUR,US,card,retail,stripe,success,2025-05-31 01:34:51.038635,101,0.59,0.014
txn_000383,10.0,EUR,US,card,digital,stripe,success,2025-01-20 01:16:51.038635,126,0.59,0.025
txn_000384,10.0,EUR,AU,card,digital,adyen,success,2025-05-24 11:34:51.038635,125,0.4,0.042
txn_000385,25.17,USD,US,bank,digital,stripe,success,2025-06-18 02:09:51.038635,91,1.03,0.01
txn_000386,33.54,USD,SG,card,food,razorpay,success,2025-01-06 23:03:51.038635,142,1.05,0.022
txn_000387,335.04,INR,UK,card,travel,adyen,success,2025-05-09 14:01:51.038635,50,9.5,0.065
txn_000388,83.57,USD,CA,card,travel,stripe,success,2025-03-08 23:10:51.038635,165,2.72,0.044
txn_000389,10.0,EUR,US,card,finance,stripe,success,2025-04-18 14:25:51.038635,79,0.59,0.066
txn_000390,10.0,GBP,UK,card,retail,square,failed,2025-05-01 20:03:51.038635,94,0.36,0.002
txn_000391,42.01,JPY,US,wallet,retail,stripe,success,2025-03-27 06:54:51.038635,160,1.52,0.081
txn_000392,10.0,INR,BR,card,travel,adyen,success,2025-03-20 14:39:51.038635,92,0.4,0.014
txn_000393,313.31,USD,AU,card,food,stripe,failed,2025-02-07 03:59:51.038635,84,9.39,0.107
txn_000394,117.82,AUD,IN,wallet,food,razorpay,success,2025-06-23 08:51:51.038635,161,3.08,0.002
txn_000395,10.0,BRL,US,card,retail,stripe,success,2025-06-15 06:25:51.038635,140,0.59,0.076
txn_000396,10.0,EUR,BR,card,retail,adyen,failed,2025-05-16 19:02:51.038635,81,0.4,0.071
txn_000397,153.06,BRL,UK,card,food,adyen,success,2025-01-19 03:49:51.038635,84,4.41,0.038
txn_000398,16.91,EUR,US,card,finance,stripe,success,2025-03-19 21:22:51.038635,106,0.79,0.088
txn_000399,128.6,EUR,CA,wallet,gaming,stripe,success,2025-04-10 10:25:51.038635,113,4.03,0.291
txn_000400,10.0,USD,BR,wallet,food,paypal,failed,2024-12-28 15:28:51.038635,123,0.83,0.027
txn_000401,10.0,GBP,US,wallet,food,stripe,success,2025-05-15 07:59:51.038635,114,0.59,0.033
txn_000402,20.24,USD,US,wallet,finance,stripe,success,2025-01-10 00:06:51.038635,173,0.89,0.027
txn_000403,21.55,USD,BR,card,food,square,success,2025-03-30 13:21:51.038635,83,0.66,0.023
txn_000404,10.23,USD,US,card,food,stripe,success,2025-05-04 14:01:51.038635,102,0.6,0.018
txn_000405,51.13,USD,US,card,gaming,stripe,success,2025-01-09 23:50:51.038635,84,1.78,0.054
txn_000406,10.0,USD,CA,card,travel,stripe,success,2025-05-16 22:32:51.038635,138,0.59,0.078
txn_000407,16.22,EUR,JP,crypto,gaming,stripe,success,2025-03-11 08:29:51.038635,156,0.77,0.064
txn_000408,24.06,USD,IN,wallet,retail,razorpay,success,2025-06-24 08:40:51.038635,175,0.83,0.008
txn_000409,43.45,BRL,BR,card,food,adyen,success,2025-01-04 14:11:51.038635,62,1.34,0.151
txn_000410,58.41,USD,DE,card,finance,adyen,success,2025-02-27 15:43:51.038635,114,1.76,0.008
txn_000411,10.0,EUR,US,card,retail,stripe,success,2025-03-17 10:33:51.038635,163,0.59,0.04
txn_000412,10.0,USD,BR,card,travel,square,success,2025-05-18 06:38:51.038635,125,0.36,0.008
txn_000413,136.53,USD,UK,card,retail,adyen,success,2025-02-22 21:02:51.038635,114,3.94,0.044
txn_000414,33.06,USD,US,card,finance,stripe,success,2025-01-27 14:26:51.038635,105,1.26,0.039
txn_000415,10.0,EUR,CA,bank,food,stripe,success,2025-02-05 09:32:51.038635,126,0.59,0.047
txn_000416,205.76,INR,UK,wallet,retail,paypal,success,2025-03-12 10:18:51.038635,217,7.49,0.052
txn_000417,23.89,USD,US,card,digital,stripe,failed,2025-03-07 07:26:51.038635,129,0.99,0.057
txn_000418,117.79,USD,US,card,travel,stripe,failed,2025-04-30 08:48:51.038635,82,3.72,0.027
txn_000419,22.23,USD,UK,card,food,adyen,success,2025-04-23 10:42:51.038635,86,0.74,0.019
txn_000420,441.92,AUD,SG,wallet,digital,razorpay,failed,2025-04-05 00:31:51.038635,176,10.86,0.067
txn_000421,279.5,INR,CA,wallet,finance,stripe,success,2025-05-30 10:20:51.038635,129,8.41,0.006
txn_000422,13.83,USD,BR,bank,food,square,failed,2025-01-30 19:50:51.038635,113,0.46,0.087
txn_000423,86.26,USD,US,card,food,stripe,success,2025-04-13 04:32:51.038635,103,2.8,0.095
txn_000424,52.88,BRL,US,wallet,retail,stripe,success,2025-05-06 02:25:51.038635,155,1.83,0.096
txn_000425,156.48,USD,US,card,gaming,stripe,success,2024-12-28 03:19:51.038635,169,4.84,0.078
txn_000426,10.0,EUR,US,card,retail,stripe,success,2025-03-14 12:10:51.038635,157,0.59,0.009
txn_000427,56.21,USD,US,card,food,stripe,success,2025-06-14 09:28:51.038635,163,1.93,0.007
txn_000428,98.26,EUR,AU,card,finance,square,success,2025-02-04 08:07:51.038635,99,2.65,0.02
txn_000429,10.0,BRL,BR,wallet,retail,paypal,success,2025-04-30 04:54:51.038635,164,0.83,0.025
txn_000430,10.0,BRL,BR,card,food,stripe,success,2025-05-18 10:57:51.038635,115,0.59,0.05
txn_000431,10.0,INR,US,card,retail,stripe,success,2025-04-23 04:28:51.038635,121,0.59,0.136
txn_000432,13.41,EUR,JP,card,travel,stripe,success,2025-02-14 15:48:51.038635,162,0.69,0.035
txn_000433,58.93,EUR,UK,card,food,square,success,2025-05-23 05:47:51.038635,144,1.63,0.031
txn_000434,191.24,USD,US,card,finance,stripe,success,2025-04-11 18:53:51.038635,136,5.85,0.091
txn_000435,22.45,BRL,JP,card,finance,adyen,success,2025-04-28 16:31:51.038635,57,0.75,0.07
txn_000436,231.12,INR,DE,card,food,square,success,2025-04-04 06:15:51.038635,59,6.11,0.011
txn_000437,10.0,EUR,US,card,travel,stripe,success,2025-06-11 22:04:51.038635,127,0.59,0.025
txn_000438,10.0,USD,UK,crypto,food,square,success,2025-01-05 22:05:51.038635,136,0.36,0.057
txn_000439,18.48,EUR,US,card,digital,stripe,success,2025-05-28 04:28:51.038635,117,0.84,0.112
txn_000440,35.73,BRL,FR,card,food,stripe,success,2025-01-22 07:39:51.038635,177,1.34,0.026
txn_000441,19.12,EUR,IN,card,gaming,razorpay,failed,2025-05-11 07:33:51.038635,107,0.71,0.164
txn_000442,10.0,USD,BR,bank,digital,square,success,2025-02-02 07:28:51.038635,73,0.36,0.044
txn_000443,17.57,USD,US,wallet,digital,stripe,success,2025-06-12 21:37:51.038635,100,0.81,0.058
txn_000444,10.0,USD,UK,card,digital,stripe,success,2025-04-27 01:54:51.038635,98,0.59,0.016
txn_000445,54.84,JPY,IN,card,digital,razorpay,success,2025-06-05 15:58:51.038635,155,1.57,0.154
txn_000446,34.81,BRL,IN,wallet,retail,razorpay,success,2025-06-11 20:27:51.038635,127,1.09,0.08
txn_000447,10.0,JPY,UK,wallet,digital,paypal,success,2025-03-22 15:27:51.038635,133,0.83,0.029
txn_000448,10.0,INR,FR,wallet,digital,paypal,success,2025-05-13 05:53:51.038635,206,0.83,0.096
txn_000449,10.0,EUR,JP,bank,food,adyen,success,2025-06-06 16:29:51.038635,50,0.4,0.036
txn_000450,18.28,EUR,BR,bank,digital,stripe,success,2025-05-01 10:35:51.038635,87,0.83,0.076
txn_000451,84.16,EUR,AU,card,food,stripe,success,2025-06-03 19:48:51.038635,71,2.74,0.151
txn_000452,10.0,INR,SG,card,finance,razorpay,success,2025-06-07 15:31:51.038635,146,0.49,0.015
txn_000453,42.78,EUR,CA,wallet,gaming,stripe,success,2025-03-11 01:20:51.038635,125,1.54,0.037
txn_000454,10.0,GBP,SG,wallet,food,razorpay,success,2025-01-20 06:39:51.038635,197,0.49,0.167
txn_000455,10.0,USD,UK,card,retail,stripe,success,2025-06-08 16:28:51.038635,147,0.59,0.06
txn_000456,17.11,USD,UK,crypto,gaming,adyen,success,2025-01-22 07:43:51.038635,143,0.6,0.005
txn_000457,10.0,AUD,UK,card,travel,stripe,failed,2025-06-23 03:30:51.038635,128,0.59,0.026
txn_000458,10.0,JPY,IN,card,digital,razorpay,success,2025-01-03 18:53:51.038635,110,0.49,0.006
txn_000459,10.0,EUR,US,bank,retail,stripe,success,2025-01-11 02:55:51.038635,123,0.59,0.029
txn_000460,382.64,USD,BR,card,retail,adyen,success,2025-04-02 06:42:51.038635,117,10.83,0.036
txn_000461,21.18,JPY,UK,card,retail,stripe,success,2025-02-28 09:59:51.038635,141,0.91,0.103
txn_000462,10.0,INR,US,card,retail,stripe,success,2025-05-21 15:23:51.038635,105,0.59,0.012
txn_000463,27.69,EUR,IN,card,gaming,razorpay,success,2025-02-11 22:44:51.038635,154,0.91,0.006
txn_000464,16.97,EUR,US,card,food,stripe,success,2025-01-17 13:28:51.038635,92,0.79,0.11
txn_000465,14.42,EUR,US,card,travel,stripe,success,2025-04-04 13:16:51.038635,88,0.72,0.005
txn_000466,50.46,EUR,US,card,finance,stripe,success,2025-02-27 09:31:51.038635,86,1.76,0.01
txn_000467,62.57,SGD,IN,crypto,travel,razorpay,failed,2025-05-25 21:47:51.038635,140,1.75,0.007
txn_000468,10.0,USD,UK,crypto,finance,square,success,2025-04-25 13:49:51.038635,74,0.36,0.01
txn_000469,10.0,USD,AU,card,gaming,square,success,2025-04-24 02:15:51.038635,97,0.36,0.051
txn_000470,13.3,USD,FR,wallet,digital,paypal,success,2024-12-30 08:30:51.038635,207,0.94,0.005
txn_000471,10.0,USD,UK,card,gaming,adyen,success,2025-03-11 15:07:51.038635,69,0.4,0.065
txn_000472,10.0,USD,UK,card,travel,square,success,2025-02-05 20:01:51.038635,94,0.36,0.033
txn_000473,156.07,USD,UK,card,retail,adyen,success,2025-03-26 11:52:51.038635,102,4.49,0.007
txn_000474,236.86,USD,AU,crypto,travel,stripe,success,2025-06-09 07:17:51.038635,127,7.17,0.059
txn_000475,13.82,USD,US,bank,travel,stripe,success,2025-03-02 08:27:51.038635,105,0.7,0.03
txn_000476,47.7,USD,US,card,gaming,stripe,failed,2025-03-14 23:57:51.038635,143,1.68,0.019
txn_000477,32.04,USD,AU,card,digital,square,success,2025-04-29 20:48:51.038635,127,0.93,0.101
txn_000478,2035.14,GBP,IN,card,food,adyen,success,2025-04-04 11:55:51.038635,134,57.1,0.095
txn_000479,107.7,EUR,US,card,retail,stripe,success,2025-05-24 03:17:51.038635,117,3.42,0.02
txn_000480,16.58,USD,US,card,digital,stripe,failed,2025-03-12 18:26:51.038635,104,0.78,0.028
txn_000481,10.0,EUR,BR,card,retail,stripe,success,2025-06-14 05:50:51.038635,99,0.59,0.065
txn_000482,10.0,BRL,SG,wallet,food,razorpay,success,2024-12-30 12:28:51.038635,149,0.49,0.061
txn_000483,27.25,JPY,FR,card,finance,stripe,success,2025-06-21 16:36:51.038635,108,1.09,0.056
